User ID,Age,Gender,Country,Purchase Amount,Product Category
11768,59.0,Male,Germany,327.56,Beauty
11769,65.0,Female,France,431.73,Electronics
11771,67.0,Male,UK,491.86,Beauty
11772,34.0,Male,Australia,341.35,Beauty
11773,47.0,Female,Germany,181.7,Electronics
11774,38.0,Other,Australia,110.21,Electronics
11775,30.0,Female,France,433.93,Beauty
11776,18.0,Other,Germany,162.46,Home & Kitchen
11777,18.0,Female,France,26.96,Electronics
11778,64.0,Female,UK,142.94,Electronics
11780,55.0,Male,France,163.27,Home & Kitchen
11781,42.0,Other,USA,308.57,Clothing
11782,43.0,Male,France,252.71,Sports
11783,30.0,Male,Germany,356.87,Clothing
11784,45.0,Female,USA,170.25,Beauty
11787,58.0,Female,France,399.65,Sports
11788,47.0,Female,USA,53.51,Electronics
11789,66.0,Other,Australia,400.07,Home & Kitchen
11790,65.0,Other,France,110.25,Beauty
11791,25.0,Other,USA,340.81,Beauty
11793,64.0,Female,Canada,53.64,Home & Kitchen
11794,18.0,Other,UK,334.6,Electronics
11795,29.0,Other,USA,226.52,Beauty
11796,22.0,Male,Germany,355.05,Beauty
11798,23.0,Other,Canada,24.55,Beauty
11800,18.0,Other,Australia,56.95,Beauty
11801,42.0,Female,France,192.54,Sports
11804,59.0,Female,UK,88.83,Home & Kitchen
11805,59.0,Male,Canada,280.35,Beauty
11807,66.0,Other,Canada,397.67,Clothing
11808,36.0,Female,Australia,321.78,Books
11810,46.0,Female,Canada,50.78,Books
11811,67.0,Male,Australia,18.74,Home & Kitchen
11812,19.0,Female,Canada,484.92,Sports
11813,26.0,Other,Australia,216.38,Electronics
11815,63.0,Female,France,22.33,Books
11816,53.0,Other,France,63.86,Beauty
11819,29.0,Other,Canada,207.56,Electronics
11821,67.0,Other,Australia,297.0,Sports
11822,20.0,Female,Canada,374.5,Beauty
11823,60.0,Male,France,218.64,Sports
11826,34.0,Other,USA,368.32,Clothing
11827,67.0,Female,France,54.06,Clothing
11829,63.0,Male,UK,99.47,Clothing
11830,59.0,Male,France,127.45,Sports
11831,32.0,Female,Germany,459.36,Electronics
11834,28.0,Male,Australia,453.02,Beauty
11835,37.0,Other,France,228.94,Home & Kitchen
11836,55.0,Female,France,69.62,Beauty
11837,41.0,Male,Australia,198.46,Sports
11840,51.0,Other,France,462.54,Clothing
11841,18.0,Female,France,138.49,Sports
11842,41.0,Female,Germany,92.03,Books
11846,29.0,Female,USA,439.78,Home & Kitchen
11849,45.0,Male,UK,419.51,Clothing
11850,32.0,Female,France,156.47,Sports
11851,47.0,Female,UK,241.06,Sports
11852,68.0,Male,Germany,20.46,Books
11853,44.0,Other,UK,147.1,Sports
11854,39.0,Other,USA,69.63,Beauty
11855,27.0,Male,Canada,57.39,Electronics
11856,48.0,Male,UK,218.55,Home & Kitchen
11858,29.0,Other,UK,87.39,Home & Kitchen
11859,63.0,Male,Germany,258.19,Beauty
11861,49.0,Other,UK,368.76,Books
11866,63.0,Female,Germany,372.5,Books
11868,27.0,Other,USA,48.13,Home & Kitchen
11869,33.0,Female,Canada,401.98,Electronics
11870,24.0,Female,UK,426.3,Sports
11872,44.0,Female,Germany,479.38,Beauty
11873,69.0,Male,Australia,154.28,Electronics
11875,48.0,Other,France,213.75,Beauty
11878,37.0,Male,Germany,70.89,Beauty
11880,34.0,Male,USA,216.27,Sports
11882,28.0,Male,Canada,276.72,Sports
11883,47.0,Female,Australia,229.55,Beauty
11884,52.0,Male,Australia,65.44,Home & Kitchen
11887,39.0,Other,USA,67.56,Sports
11890,68.0,Other,UK,144.56,Home & Kitchen
11891,44.0,Other,France,94.22,Sports
11893,63.0,Other,France,106.77,Books
11897,33.0,Other,Canada,430.28,Clothing
11899,38.0,Female,Australia,247.54,Clothing
11901,53.0,Other,UK,63.69,Clothing
11902,36.0,Male,USA,433.42,Sports
11908,18.0,Male,USA,211.24,Sports
11910,53.0,Female,UK,446.19,Beauty
11912,54.0,Female,Canada,91.25,Electronics
11915,57.0,Other,Australia,188.81,Beauty
11916,55.0,Female,UK,327.76,Electronics
11919,30.0,Male,USA,336.02,Electronics
11920,28.0,Other,France,341.97,Home & Kitchen
11921,33.0,Male,UK,324.72,Clothing
11923,19.0,Male,UK,444.56,Books
11925,61.0,Other,Australia,194.28,Beauty
11926,25.0,Male,Germany,90.31,Electronics
11927,60.0,Other,Australia,392.87,Books
11929,30.0,Other,UK,77.91,Electronics
11931,56.0,Female,Canada,57.51,Electronics
11933,20.0,Female,Canada,307.24,Clothing
11934,47.0,Male,UK,499.5,Beauty
11936,30.0,Male,USA,308.71,Clothing
11937,36.0,Female,USA,240.97,Books
11938,24.0,Male,Germany,132.27,Books
11939,26.0,Female,Germany,471.39,Home & Kitchen
11940,36.0,Female,USA,396.47,Books
11941,62.0,Other,Australia,389.64,Electronics
11942,57.0,Female,Australia,450.1,Books
11944,35.0,Female,UK,255.84,Clothing
11946,19.0,Other,Australia,353.55,Electronics
11948,67.0,Male,Canada,273.72,Clothing
11950,48.0,Male,Canada,329.4,Home & Kitchen
11952,31.0,Other,Australia,377.81,Sports
11955,50.0,Female,Australia,340.73,Clothing
11956,24.0,Female,Canada,91.95,Clothing
11958,65.0,Other,Germany,43.13,Sports
11963,60.0,Other,Canada,498.72,Beauty
11964,33.0,Male,UK,396.94,Clothing
11967,43.0,Female,France,334.4,Beauty
11969,60.0,Male,Australia,98.43,Electronics
11970,66.0,Other,France,403.86,Beauty
11972,67.0,Other,USA,307.76,Books
11973,34.0,Female,Germany,11.12,Clothing
11974,48.0,Other,Germany,40.69,Beauty
11976,40.0,Other,France,248.09,Beauty
11977,22.0,Other,UK,209.81,Electronics
11978,60.0,Other,Germany,489.71,Electronics
11980,53.0,Male,France,199.4,Electronics
11981,20.0,Female,UK,398.19,Electronics
11984,56.0,Other,Canada,465.93,Electronics
11986,21.0,Female,Australia,435.82,Sports
11987,62.0,Female,USA,320.63,Sports
11988,29.0,Other,USA,312.46,Clothing
11989,18.0,Other,USA,420.01,Sports
11991,36.0,Other,UK,427.42,Electronics
11994,35.0,Male,UK,331.67,Beauty
11996,69.0,Female,Canada,382.87,Electronics
11998,66.0,Male,Germany,403.98,Sports
11999,61.0,Female,Canada,417.56,Home & Kitchen
12000,49.0,Male,France,310.37,Sports
12003,32.0,Female,Germany,33.4,Home & Kitchen
12005,21.0,Female,Canada,383.4,Sports
12007,69.0,Other,Germany,386.6,Electronics
12009,21.0,Female,Germany,62.62,Electronics
12010,32.0,Female,Canada,272.27,Beauty
12011,34.0,Female,USA,58.83,Beauty
12012,61.0,Female,Canada,164.2,Electronics
12013,20.0,Female,Canada,402.97,Electronics
12014,27.0,Female,France,54.89,Clothing
12017,40.0,Other,Australia,470.55,Home & Kitchen
12018,35.0,Male,Germany,369.95,Sports
12020,52.0,Female,France,484.59,Clothing
12022,61.0,Female,USA,188.01,Electronics
12026,54.0,Male,USA,494.05,Sports
12027,36.0,Male,France,91.06,Clothing
12030,50.0,Female,Australia,264.52,Sports
12032,46.0,Female,Germany,59.11,Home & Kitchen
12034,21.0,Other,France,342.79,Books
12035,66.0,Female,Australia,42.76,Clothing
12037,67.0,Other,France,169.87,Clothing
12039,50.0,Male,USA,29.29,Home & Kitchen
12041,65.0,Male,Canada,353.3,Sports
12044,38.0,Other,Canada,475.34,Sports
12046,40.0,Male,USA,175.66,Sports
12048,38.0,Other,Germany,87.06,Sports
12049,54.0,Male,Germany,301.09,Clothing
12050,60.0,Female,Australia,258.99,Beauty
12051,48.0,Other,France,380.02,Electronics
12053,43.0,Female,Australia,201.6,Books
12054,58.0,Other,Australia,54.96,Electronics
12055,52.0,Male,USA,396.81,Clothing
12056,55.0,Female,USA,279.1,Books
12057,41.0,Male,Canada,490.0,Books
12058,28.0,Other,USA,399.19,Sports
12060,46.0,Other,USA,217.1,Home & Kitchen
12061,64.0,Male,Canada,121.61,Books
12063,18.0,Female,Australia,356.81,Clothing
12066,63.0,Female,UK,412.53,Books
12067,66.0,Male,France,57.0,Clothing
12068,39.0,Male,Canada,75.56,Beauty
12069,31.0,Other,Australia,205.06,Electronics
12070,66.0,Female,USA,352.61,Sports
12071,31.0,Female,France,348.62,Sports
12072,61.0,Other,France,186.43,Home & Kitchen
12073,33.0,Male,UK,349.82,Electronics
12075,30.0,Female,Australia,148.56,Electronics
12077,66.0,Other,Germany,96.1,Electronics
12078,29.0,Male,Germany,110.29,Sports
12082,50.0,Male,Canada,419.0,Sports
12083,50.0,Other,USA,431.87,Home & Kitchen
12085,22.0,Male,Canada,496.78,Clothing
12092,63.0,Female,Canada,170.38,Clothing
12093,50.0,Male,UK,107.35,Home & Kitchen
12096,27.0,Male,France,56.72,Clothing
12097,41.0,Other,Germany,411.71,Home & Kitchen
12100,48.0,Other,UK,67.1,Books
12101,30.0,Female,USA,430.52,Electronics
12102,20.0,Female,Germany,347.58,Home & Kitchen
12109,40.0,Female,Germany,277.49,Books
12111,49.0,Male,USA,338.02,Sports
12116,22.0,Female,France,248.43,Books
12119,41.0,Female,Germany,391.97,Electronics
12120,39.0,Male,France,471.5,Beauty
12121,62.0,Female,Germany,489.82,Home & Kitchen
12122,40.0,Male,France,129.4,Sports
12125,49.0,Male,Germany,498.48,Clothing
12126,24.0,Female,Germany,48.79,Home & Kitchen
12127,50.0,Male,UK,357.44,Beauty
12128,22.0,Male,Australia,426.16,Home & Kitchen
12129,66.0,Female,Australia,498.24,Home & Kitchen
12130,45.0,Male,Canada,311.76,Electronics
12133,69.0,Female,France,490.97,Clothing
12135,51.0,Other,Germany,403.24,Clothing
12136,22.0,Female,Canada,472.17,Clothing
12140,51.0,Female,France,383.97,Home & Kitchen
12141,43.0,Female,USA,52.38,Books
12142,18.0,Male,Canada,133.07,Clothing
12143,21.0,Male,USA,425.87,Sports
12144,56.0,Female,UK,375.98,Sports
12146,50.0,Female,Canada,323.77,Beauty
12147,50.0,Female,France,155.02,Books
12148,25.0,Other,Canada,276.2,Books
12149,37.0,Female,Australia,472.26,Beauty
12150,33.0,Female,Germany,327.62,Beauty
12151,38.0,Male,Germany,441.34,Home & Kitchen
12152,62.0,Female,France,16.33,Home & Kitchen
12153,43.0,Female,France,187.93,Home & Kitchen
12154,40.0,Other,UK,467.98,Home & Kitchen
12155,35.0,Male,USA,24.45,Beauty
12157,69.0,Other,UK,176.53,Beauty
12163,20.0,Other,Germany,233.41,Electronics
12164,68.0,Female,Canada,19.7,Electronics
12165,43.0,Female,Canada,219.85,Sports
12166,26.0,Male,Canada,205.97,Books
12167,59.0,Other,UK,284.53,Clothing
12168,68.0,Male,UK,132.1,Books
12169,33.0,Female,Canada,167.68,Sports
12170,41.0,Male,Germany,306.9,Home & Kitchen
12171,67.0,Female,USA,454.7,Books
12173,20.0,Other,UK,340.34,Electronics
12174,51.0,Female,Canada,264.32,Home & Kitchen
12175,50.0,Male,France,56.78,Electronics
12176,67.0,Female,UK,284.89,Books
12177,41.0,Other,USA,355.86,Books
12178,26.0,Female,UK,301.14,Clothing
12181,24.0,Other,UK,25.3,Beauty
12182,65.0,Female,USA,121.82,Books
12183,38.0,Other,UK,309.78,Electronics
12185,42.0,Male,Germany,55.39,Electronics
12186,64.0,Female,France,258.4,Sports
12188,28.0,Male,USA,208.32,Electronics
12190,49.0,Male,USA,431.02,Home & Kitchen
12191,38.0,Other,UK,479.6,Sports
12192,56.0,Female,Australia,120.47,Beauty
12193,37.0,Other,UK,304.65,Clothing
12195,59.0,Other,France,436.1,Books
12196,54.0,Male,USA,445.69,Books
12197,26.0,Female,France,164.47,Clothing
12198,42.0,Other,France,324.44,Beauty
12201,19.0,Male,Germany,361.63,Books
12205,59.0,Female,USA,471.2,Books
12206,58.0,Other,Australia,316.33,Clothing
12207,59.0,Male,France,80.11,Clothing
12209,23.0,Other,USA,152.74,Home & Kitchen
12211,42.0,Female,Australia,405.39,Electronics
12213,21.0,Male,UK,435.58,Clothing
12215,37.0,Male,UK,229.56,Beauty
12217,40.0,Other,France,462.15,Beauty
12218,68.0,Other,Canada,488.59,Sports
12220,43.0,Female,France,401.28,Sports
12221,53.0,Male,UK,436.25,Sports
12222,25.0,Other,UK,26.91,Home & Kitchen
12223,34.0,Female,France,136.71,Beauty
12226,62.0,Other,Germany,142.92,Books
12231,39.0,Male,France,90.43,Home & Kitchen
12232,43.0,Female,Canada,441.87,Electronics
12233,49.0,Male,UK,42.45,Clothing
12234,41.0,Other,USA,209.44,Home & Kitchen
12235,63.0,Female,USA,230.96,Electronics
12237,54.0,Female,France,130.03,Beauty
12239,24.0,Male,France,12.07,Sports
12241,48.0,Other,France,344.35,Electronics
12243,28.0,Male,Australia,444.32,Home & Kitchen
12245,25.0,Female,Australia,187.36,Books
12247,55.0,Female,Australia,255.23,Clothing
12248,39.0,Male,France,329.18,Clothing
12249,51.0,Male,USA,152.31,Sports
12251,69.0,Male,Canada,205.7,Home & Kitchen
12252,37.0,Male,USA,67.02,Home & Kitchen
12254,50.0,Female,Germany,456.41,Electronics
12255,27.0,Female,UK,185.39,Books
12256,33.0,Other,France,296.88,Home & Kitchen
12258,44.0,Male,France,416.6,Electronics
12259,45.0,Male,Canada,103.01,Sports
12261,33.0,Other,Germany,371.48,Clothing
12262,69.0,Other,Australia,103.57,Clothing
12265,36.0,Other,USA,420.48,Electronics
12266,38.0,Other,UK,389.77,Clothing
12268,26.0,Other,Australia,120.31,Home & Kitchen
12271,44.0,Female,UK,93.56,Home & Kitchen
12272,34.0,Female,France,208.53,Sports
12273,61.0,Male,USA,413.76,Books
12275,25.0,Male,USA,190.08,Sports
12276,33.0,Other,France,324.05,Home & Kitchen
12277,35.0,Other,UK,386.69,Books
12278,50.0,Female,USA,328.07,Home & Kitchen
12280,29.0,Female,USA,496.02,Sports
12281,23.0,Male,USA,25.56,Sports
12286,66.0,Male,USA,113.93,Home & Kitchen
12287,35.0,Other,USA,224.49,Books
12288,18.0,Female,Germany,218.66,Home & Kitchen
12290,25.0,Female,UK,471.58,Clothing
12291,20.0,Male,UK,105.41,Books
12292,42.0,Male,Canada,495.8,Beauty
12295,36.0,Female,Australia,456.62,Sports
12297,67.0,Male,France,440.08,Beauty
12298,48.0,Male,France,473.09,Beauty
12301,35.0,Other,France,320.2,Books
12303,33.0,Other,Germany,186.39,Electronics
12304,33.0,Other,UK,129.1,Clothing
12306,55.0,Other,Germany,403.96,Sports
12307,58.0,Other,France,422.79,Home & Kitchen
12308,24.0,Male,UK,479.21,Electronics
12310,60.0,Other,Australia,326.95,Sports
12312,42.0,Other,USA,99.71,Clothing
12313,49.0,Female,Germany,186.61,Books
12314,55.0,Male,Canada,174.42,Books
12316,33.0,Female,Germany,479.4,Electronics
12317,69.0,Female,Canada,411.78,Beauty
12320,29.0,Male,France,458.4,Home & Kitchen
12321,34.0,Other,Australia,137.68,Electronics
12323,44.0,Female,France,126.31,Books
12325,30.0,Other,Australia,25.67,Books
12328,29.0,Female,USA,79.97,Sports
12329,58.0,Male,Canada,489.78,Sports
12331,52.0,Male,Canada,459.73,Clothing
12332,50.0,Female,France,332.83,Sports
12334,67.0,Female,Germany,458.11,Sports
12335,61.0,Female,Canada,259.07,Beauty
12336,26.0,Male,Australia,203.39,Home & Kitchen
12337,58.0,Other,Australia,112.72,Sports
12340,46.0,Male,USA,68.33,Clothing
12341,56.0,Male,France,200.04,Clothing
12343,53.0,Female,USA,333.93,Books
12345,34.0,Female,USA,419.92,Clothing
12346,51.0,Female,Australia,107.7,Beauty
12347,63.0,Female,USA,395.63,Home & Kitchen
12348,20.0,Female,UK,425.63,Books
12351,20.0,Female,UK,358.3,Beauty
12353,56.0,Male,UK,257.43,Books
12354,47.0,Other,Australia,120.76,Clothing
12355,67.0,Female,Australia,456.46,Electronics
12356,62.0,Other,USA,396.07,Sports
12358,44.0,Other,Germany,470.01,Sports
12359,27.0,Female,France,474.52,Electronics
12361,30.0,Male,France,9.96,Home & Kitchen
12363,58.0,Male,UK,457.27,Clothing
12369,53.0,Other,UK,48.96,Clothing
12370,66.0,Male,France,281.27,Home & Kitchen
12371,26.0,Other,France,223.85,Beauty
12373,19.0,Other,USA,427.27,Books
12374,49.0,Male,Australia,193.99,Electronics
12375,67.0,Male,France,351.41,Electronics
12376,39.0,Male,Germany,396.39,Books
12377,60.0,Female,USA,93.42,Sports
12378,30.0,Other,USA,63.96,Clothing
12379,25.0,Male,USA,8.88,Sports
12383,21.0,Male,USA,436.54,Books
12384,30.0,Male,Australia,381.5,Books
12386,58.0,Male,USA,195.83,Books
12387,24.0,Other,Germany,7.93,Home & Kitchen
12388,40.0,Male,UK,22.85,Home & Kitchen
12389,41.0,Male,USA,241.89,Books
12391,22.0,Female,France,281.47,Home & Kitchen
12392,34.0,Other,Germany,37.75,Clothing
12393,47.0,Female,Canada,296.21,Clothing
12396,42.0,Male,Australia,179.42,Beauty
12400,19.0,Female,Germany,165.43,Home & Kitchen
12403,54.0,Female,Australia,41.79,Beauty
12404,32.0,Other,Canada,476.79,Electronics
12405,30.0,Male,USA,248.26,Beauty
12406,30.0,Male,Australia,259.02,Clothing
12408,62.0,Male,Germany,349.21,Home & Kitchen
12409,64.0,Female,USA,122.35,Clothing
12411,25.0,Other,Australia,390.33,Electronics
12413,35.0,Other,Australia,301.19,Electronics
12415,43.0,Male,Germany,276.97,Home & Kitchen
12417,48.0,Other,Canada,93.51,Beauty
12418,50.0,Male,Canada,18.34,Clothing
12422,18.0,Other,Australia,100.92,Books
12423,40.0,Female,Canada,122.13,Clothing
12425,20.0,Female,Canada,15.1,Clothing
12426,20.0,Female,Australia,184.9,Books
12428,53.0,Female,Australia,99.83,Beauty
12429,52.0,Male,UK,466.9,Sports
12432,20.0,Female,Canada,176.74,Books
12433,46.0,Other,France,318.36,Clothing
12434,47.0,Female,UK,426.81,Home & Kitchen
12437,28.0,Other,France,106.07,Beauty
12439,66.0,Male,Canada,259.96,Home & Kitchen
12440,55.0,Male,USA,471.24,Electronics
12441,57.0,Female,Germany,12.97,Home & Kitchen
12442,18.0,Other,Canada,380.03,Home & Kitchen
12443,46.0,Other,UK,40.89,Home & Kitchen
12444,27.0,Other,Canada,43.57,Books
12446,48.0,Female,UK,454.92,Sports
12448,20.0,Male,USA,138.31,Beauty
12449,53.0,Male,USA,310.77,Electronics
12451,32.0,Female,Canada,435.13,Home & Kitchen
12453,58.0,Male,USA,371.4,Electronics
12454,60.0,Other,France,157.07,Sports
12456,62.0,Female,Canada,99.47,Beauty
12457,43.0,Male,France,77.27,Sports
12460,50.0,Female,USA,7.27,Electronics
12463,50.0,Male,Germany,166.31,Books
12466,31.0,Female,Canada,141.01,Sports
12468,40.0,Female,UK,274.22,Beauty
12469,31.0,Male,Germany,449.15,Beauty
12473,69.0,Other,UK,258.35,Beauty
12474,36.0,Other,UK,362.03,Books
12475,64.0,Other,Germany,65.32,Clothing
12478,36.0,Other,Germany,404.48,Clothing
12479,48.0,Male,France,489.0,Clothing
12481,26.0,Male,USA,43.15,Sports
12482,30.0,Male,Canada,295.44,Home & Kitchen
12484,63.0,Female,UK,466.88,Clothing
12486,65.0,Other,USA,388.65,Home & Kitchen
12487,48.0,Other,Germany,70.63,Sports
12488,54.0,Male,France,396.34,Books
12490,44.0,Female,Canada,431.32,Clothing
12491,23.0,Female,Canada,328.17,Clothing
12493,19.0,Female,USA,437.92,Home & Kitchen
12494,62.0,Female,UK,261.94,Books
12495,30.0,Male,Canada,99.11,Sports
12496,68.0,Female,UK,471.7,Beauty
12499,18.0,Male,USA,103.58,Books
12502,39.0,Other,Germany,279.52,Clothing
12509,28.0,Other,Canada,60.92,Sports
12510,34.0,Male,Canada,466.13,Home & Kitchen
12511,68.0,Female,France,346.33,Clothing
12512,60.0,Male,France,175.45,Books
12516,28.0,Other,France,491.31,Sports
12517,25.0,Female,USA,214.59,Beauty
12518,26.0,Other,USA,39.9,Beauty
12520,19.0,Female,Canada,158.32,Books
12521,33.0,Female,Canada,55.68,Clothing
12523,23.0,Female,USA,304.27,Electronics
12524,38.0,Other,Australia,365.77,Home & Kitchen
12525,43.0,Female,UK,30.25,Sports
12526,36.0,Male,UK,141.32,Clothing
12527,45.0,Other,France,180.83,Clothing
12529,31.0,Female,UK,451.19,Electronics
12532,61.0,Female,Canada,215.25,Clothing
12534,43.0,Male,Canada,146.63,Beauty
12535,48.0,Other,France,234.15,Electronics
12536,68.0,Other,USA,76.96,Electronics
12538,67.0,Other,UK,188.02,Home & Kitchen
12540,19.0,Male,France,304.28,Home & Kitchen
12541,42.0,Other,USA,419.08,Books
12542,69.0,Male,UK,45.47,Books
12545,59.0,Male,Germany,168.25,Home & Kitchen
12547,53.0,Female,UK,47.11,Home & Kitchen
12548,29.0,Male,UK,376.58,Sports
12550,53.0,Female,France,317.33,Clothing
12551,58.0,Female,USA,190.25,Clothing
12553,55.0,Female,France,294.82,Sports
12554,50.0,Female,Germany,286.0,Home & Kitchen
12555,59.0,Other,Germany,205.7,Sports
12556,63.0,Other,Australia,142.78,Beauty
12557,39.0,Female,USA,256.54,Clothing
12559,35.0,Male,USA,55.81,Books
12561,35.0,Female,USA,352.64,Books
12563,33.0,Male,UK,85.49,Books
12565,65.0,Male,UK,396.4,Clothing
12567,30.0,Other,UK,206.98,Books
12568,60.0,Male,France,411.59,Sports
12570,34.0,Male,France,485.38,Beauty
12571,67.0,Female,Canada,490.52,Clothing
12572,49.0,Male,Australia,423.96,Beauty
12573,39.0,Male,Canada,112.41,Sports
12578,46.0,Female,USA,41.13,Sports
12579,39.0,Other,UK,358.78,Books
12580,18.0,Other,Canada,218.22,Sports
12581,46.0,Female,Australia,106.11,Books
12582,65.0,Female,Australia,327.97,Books
12583,22.0,Other,Germany,490.04,Clothing
12586,36.0,Female,Germany,85.61,Books
12587,54.0,Male,UK,84.67,Home & Kitchen
12589,63.0,Male,France,423.16,Books
12593,27.0,Female,Germany,376.27,Home & Kitchen
12594,19.0,Other,Australia,149.51,Home & Kitchen
12596,25.0,Male,France,398.74,Sports
12597,53.0,Male,UK,376.9,Clothing
12598,42.0,Male,Australia,441.64,Clothing
12600,64.0,Male,USA,448.87,Home & Kitchen
12604,40.0,Other,Canada,214.71,Beauty
12605,36.0,Female,Canada,123.5,Clothing
12606,63.0,Female,Canada,399.09,Home & Kitchen
12607,39.0,Female,UK,412.02,Sports
12609,38.0,Female,France,235.96,Sports
12610,18.0,Other,Canada,391.56,Electronics
12612,50.0,Male,Australia,433.95,Beauty
12613,21.0,Other,Australia,324.54,Sports
12614,59.0,Female,UK,97.02,Clothing
12618,58.0,Other,France,102.27,Home & Kitchen
12621,23.0,Other,Australia,229.39,Home & Kitchen
12622,23.0,Other,Australia,256.48,Home & Kitchen
12623,61.0,Other,UK,173.31,Electronics
12624,40.0,Female,USA,209.12,Electronics
12625,50.0,Male,UK,277.0,Books
12626,33.0,Male,UK,64.64,Clothing
12628,22.0,Female,Australia,356.41,Books
12629,58.0,Female,Germany,438.01,Books
12631,30.0,Other,Canada,374.97,Books
12632,64.0,Other,Canada,304.98,Books
12634,22.0,Male,UK,460.18,Books
12635,54.0,Other,UK,311.9,Sports
12636,48.0,Female,France,186.2,Home & Kitchen
12639,47.0,Other,Germany,459.5,Home & Kitchen
12641,61.0,Male,Australia,52.07,Beauty
12642,44.0,Other,Australia,224.5,Books
12643,52.0,Other,Germany,219.18,Books
12645,56.0,Female,USA,93.35,Beauty
12646,66.0,Male,Germany,416.94,Books
12647,68.0,Female,Australia,338.17,Home & Kitchen
12649,50.0,Other,Canada,226.19,Electronics
12650,42.0,Male,France,197.32,Home & Kitchen
12651,48.0,Other,Germany,394.3,Electronics
12652,54.0,Male,Australia,265.78,Home & Kitchen
12657,60.0,Male,Canada,31.65,Beauty
12659,35.0,Male,USA,141.03,Books
12660,34.0,Male,France,482.7,Beauty
12661,51.0,Male,Australia,304.72,Books
12662,56.0,Other,France,324.36,Electronics
12664,59.0,Other,USA,68.8,Electronics
12665,52.0,Female,Germany,265.08,Clothing
12666,47.0,Other,Germany,463.15,Clothing
12667,29.0,Male,Australia,32.59,Beauty
12668,52.0,Female,Australia,256.54,Home & Kitchen
12669,28.0,Male,Australia,103.36,Clothing
12670,61.0,Other,UK,392.08,Clothing
12672,42.0,Female,Australia,53.12,Clothing
12675,37.0,Female,France,266.43,Electronics
12677,48.0,Female,USA,80.31,Electronics
12678,21.0,Female,USA,494.87,Home & Kitchen
12680,64.0,Male,Australia,190.48,Home & Kitchen
12683,54.0,Other,Canada,315.38,Home & Kitchen
12684,39.0,Female,France,33.55,Home & Kitchen
12685,34.0,Male,UK,34.43,Books
12687,58.0,Male,USA,356.5,Sports
12688,52.0,Female,Australia,56.2,Books
12689,30.0,Female,Germany,313.76,Beauty
12691,60.0,Other,Canada,395.41,Home & Kitchen
12692,19.0,Male,Canada,140.49,Clothing
12694,30.0,Other,France,87.86,Books
12695,68.0,Male,France,129.98,Clothing
12696,33.0,Other,Canada,98.63,Electronics
12697,35.0,Female,France,17.03,Sports
12698,24.0,Male,Canada,27.85,Clothing
12702,47.0,Male,Germany,335.61,Clothing
12703,59.0,Male,USA,374.09,Books
12705,24.0,Female,UK,48.83,Clothing
12706,32.0,Other,Australia,283.69,Sports
12707,57.0,Female,France,190.2,Home & Kitchen
12708,36.0,Female,UK,351.2,Home & Kitchen
12709,60.0,Other,Germany,281.06,Home & Kitchen
12710,54.0,Other,USA,20.36,Sports
12712,59.0,Other,Canada,105.94,Clothing
12714,30.0,Male,France,369.51,Books
12716,58.0,Male,Canada,176.18,Books
12717,60.0,Male,UK,49.17,Beauty
12718,60.0,Other,UK,385.99,Electronics
12719,48.0,Female,UK,435.75,Home & Kitchen
12721,59.0,Male,UK,162.32,Beauty
12724,45.0,Other,Canada,202.88,Beauty
12725,49.0,Female,Canada,51.3,Electronics
12726,61.0,Male,Germany,251.9,Sports
12729,35.0,Male,Australia,163.57,Home & Kitchen
12731,26.0,Male,USA,321.56,Home & Kitchen
12732,24.0,Other,France,248.44,Electronics
12733,67.0,Male,France,259.31,Beauty
12738,57.0,Other,USA,164.48,Sports
12739,20.0,Male,France,287.84,Electronics
12740,34.0,Female,France,261.28,Sports
12741,19.0,Other,Canada,19.82,Sports
12744,46.0,Male,France,126.77,Beauty
12746,65.0,Female,France,109.76,Electronics
12750,69.0,Female,UK,146.07,Electronics
12751,23.0,Female,France,185.72,Home & Kitchen
12752,55.0,Other,USA,266.38,Clothing
12754,28.0,Other,Canada,276.14,Home & Kitchen
12755,43.0,Male,Canada,159.48,Beauty
12756,34.0,Male,Canada,87.5,Sports
12757,41.0,Other,USA,402.64,Electronics
12760,48.0,Female,USA,48.26,Home & Kitchen
12761,30.0,Other,France,369.48,Clothing
12762,52.0,Other,USA,185.93,Clothing
12763,33.0,Female,Canada,19.87,Beauty
12765,60.0,Female,Germany,103.31,Sports
12767,64.0,Female,UK,400.6,Electronics
12768,54.0,Female,Australia,498.32,Home & Kitchen
12769,65.0,Female,Canada,124.26,Books
12773,44.0,Female,Australia,356.64,Sports
12774,52.0,Male,Australia,484.77,Clothing
12775,69.0,Male,Australia,140.15,Beauty
12776,62.0,Female,USA,167.67,Beauty
12779,56.0,Female,France,291.12,Electronics
12781,26.0,Female,Australia,315.45,Beauty
12782,29.0,Male,UK,354.41,Clothing
12783,32.0,Other,Germany,49.14,Clothing
12784,38.0,Male,Australia,476.08,Electronics
12786,52.0,Male,Canada,262.49,Beauty
12787,59.0,Male,UK,196.76,Books
12788,50.0,Male,Australia,43.14,Sports
12789,68.0,Female,UK,71.01,Clothing
12791,40.0,Female,UK,499.35,Clothing
12793,61.0,Male,Australia,399.74,Electronics
12794,18.0,Other,Australia,366.39,Sports
12795,68.0,Male,France,244.63,Home & Kitchen
12796,46.0,Female,USA,48.66,Sports
12797,41.0,Other,France,40.77,Books
