User ID,Age,Gender,Country,Purchase Amount,Purchase Date,Product Category,Cluster
11063,51.0,Female,UK,385.26,2023-12-24,Clothing,1
11066,26.0,Male,Germany,223.25,2021-01-11,Books,0
11067,63.0,Other,France,254.59,2020-02-16,Beauty,3
11068,68.0,Other,Canada,318.97,2023-07-31,Sports,3
11070,59.0,Other,Germany,300.71,2020-08-23,Electronics,3
11072,23.0,Female,Canada,63.38,2020-10-11,Beauty,2
11073,31.0,Female,France,262.63,2022-01-23,Clothing,3
11076,64.0,Other,UK,15.54,2021-12-12,Home & Kitchen,2
11077,65.0,Female,Canada,372.63,2022-12-16,Home & Kitchen,3
11078,56.0,Other,USA,88.36,2021-03-12,Electronics,2
11082,66.0,Other,Canada,409.66,2023-08-07,Books,1
11086,33.0,Male,France,243.19,2021-05-14,Books,0
11088,42.0,Female,Australia,371.24,2023-07-05,Beauty,3
11089,57.0,Male,Australia,403.59,2022-03-06,Clothing,1
11090,28.0,Other,Germany,412.08,2021-04-26,Sports,1
11093,39.0,Female,Germany,340.08,2023-04-18,Electronics,3
11094,42.0,Female,France,464.45,2020-08-18,Clothing,1
11097,43.0,Female,France,297.77,2023-05-18,Home & Kitchen,3
11098,59.0,Other,USA,370.28,2021-07-08,Books,3
11100,53.0,Other,Australia,404.39,2023-03-02,Books,1
11101,40.0,Other,Canada,485.39,2021-12-30,Books,1
11104,42.0,Male,France,431.92,2022-02-22,Home & Kitchen,1
11105,19.0,Other,Germany,92.45,2021-03-28,Sports,2
11107,33.0,Other,Canada,87.23,2023-01-17,Sports,2
11108,26.0,Other,Australia,325.94,2022-12-10,Electronics,3
11109,45.0,Other,UK,122.97,2021-11-02,Sports,2
11110,30.0,Other,Canada,193.5,2022-10-17,Home & Kitchen,0
11114,48.0,Female,Canada,60.07,2022-06-04,Clothing,2
11115,38.0,Female,UK,440.5,2021-01-30,Electronics,1
11116,49.0,Other,Canada,243.26,2020-06-07,Beauty,0
11118,25.0,Female,USA,312.95,2023-03-19,Books,3
11121,19.0,Female,USA,473.24,2023-08-24,Beauty,1
11122,55.0,Other,UK,262.35,2021-07-12,Home & Kitchen,3
11123,49.0,Female,France,198.48,2022-09-08,Home & Kitchen,0
11124,57.0,Male,USA,393.47,2022-10-17,Books,1
11125,45.0,Male,USA,361.57,2023-08-21,Clothing,3
11126,54.0,Female,France,327.23,2023-08-28,Home & Kitchen,3
11127,58.0,Male,UK,482.85,2021-06-26,Beauty,1
11129,58.0,Other,UK,127.95,2021-11-29,Sports,0
11131,21.0,Male,Australia,229.46,2023-09-17,Electronics,0
11132,52.0,Female,Germany,327.9,2023-04-09,Beauty,3
11134,64.0,Male,Australia,17.75,2022-04-21,Beauty,2
11135,28.0,Female,USA,455.0,2023-10-20,Home & Kitchen,1
11140,34.0,Female,Germany,214.77,2022-06-16,Clothing,0
11141,33.0,Male,USA,451.86,2023-12-27,Sports,1
11143,19.0,Other,Germany,98.56,2023-07-02,Sports,2
11147,46.0,Male,France,200.24,2022-09-21,Clothing,0
11150,64.0,Other,France,221.4,2020-07-27,Home & Kitchen,0
11151,31.0,Female,UK,269.37,2023-09-10,Clothing,3
11152,51.0,Other,France,314.76,2021-12-18,Home & Kitchen,3
11153,66.0,Male,Canada,251.93,2022-01-19,Home & Kitchen,3
11156,59.0,Female,USA,88.65,2022-10-20,Sports,2
11160,36.0,Male,USA,480.0,2022-01-13,Sports,1
11161,25.0,Other,Germany,190.59,2023-09-21,Clothing,0
11162,45.0,Male,France,129.95,2023-05-01,Sports,0
11163,25.0,Male,France,477.98,2023-03-13,Beauty,1
11164,48.0,Female,UK,401.86,2022-04-17,Electronics,1
11165,20.0,Female,Canada,329.24,2023-05-20,Home & Kitchen,3
11166,20.0,Female,Australia,307.93,2022-06-20,Electronics,3
11167,61.0,Male,Canada,183.26,2020-10-17,Books,0
11168,39.0,Female,France,322.45,2020-05-10,Electronics,3
11169,34.0,Female,Canada,363.89,2023-07-24,Electronics,3
11170,53.0,Male,France,20.71,2023-11-15,Electronics,2
11175,47.0,Female,France,343.83,2023-11-13,Books,3
11176,38.0,Other,UK,189.88,2022-06-01,Sports,0
11177,29.0,Male,Canada,405.56,2022-12-18,Electronics,1
11180,28.0,Male,Germany,391.9,2020-06-24,Books,1
11181,37.0,Male,USA,405.15,2023-01-30,Home & Kitchen,1
11183,64.0,Other,Germany,76.79,2023-09-09,Electronics,2
11185,28.0,Female,USA,170.45,2021-08-19,Sports,0
11186,69.0,Female,Germany,386.07,2021-03-09,Home & Kitchen,1
11187,25.0,Female,UK,91.27,2021-05-10,Electronics,2
11188,21.0,Other,UK,266.1,2022-06-10,Clothing,3
11189,44.0,Other,USA,315.96,2022-10-02,Books,3
11190,61.0,Male,Germany,195.66,2023-02-23,Clothing,0
11192,55.0,Other,Germany,448.36,2020-09-12,Sports,1
11193,64.0,Female,Australia,73.73,2023-11-16,Sports,2
11194,47.0,Other,USA,155.38,2021-08-09,Sports,0
11195,61.0,Male,Australia,379.5,2021-09-13,Books,1
11196,65.0,Other,Germany,304.63,2022-10-26,Home & Kitchen,3
11197,65.0,Female,France,366.67,2022-04-28,Electronics,3
11198,44.0,Female,Germany,405.34,2022-08-07,Beauty,1
11199,38.0,Male,France,448.22,2023-10-20,Home & Kitchen,1
11200,69.0,Male,UK,155.76,2021-10-18,Books,0
11201,37.0,Other,France,239.78,2023-08-23,Beauty,0
11202,21.0,Male,UK,345.71,2022-10-22,Clothing,3
11203,28.0,Male,USA,398.4,2023-03-27,Electronics,1
11204,30.0,Female,Australia,291.02,2022-07-16,Sports,3
11206,21.0,Other,UK,347.42,2020-08-15,Beauty,3
11209,30.0,Other,Canada,110.05,2020-03-23,Sports,2
11210,65.0,Female,UK,442.58,2022-09-01,Electronics,1
11211,43.0,Other,France,323.59,2021-03-16,Home & Kitchen,3
11214,30.0,Other,France,81.6,2021-12-11,Books,2
11215,56.0,Male,Australia,433.14,2020-06-23,Sports,1
11216,45.0,Female,USA,31.0,2021-01-18,Home & Kitchen,2
11217,36.0,Other,France,138.63,2021-02-11,Home & Kitchen,0
11218,41.0,Male,Australia,59.3,2020-07-10,Home & Kitchen,2
11220,66.0,Male,Canada,198.26,2022-05-05,Books,0
11221,30.0,Other,UK,84.41,2021-04-08,Books,2
11222,30.0,Female,Australia,292.79,2023-09-01,Clothing,3
11225,27.0,Male,Canada,153.34,2023-07-21,Books,0
11228,26.0,Male,Germany,392.0,2020-09-23,Home & Kitchen,1
11229,50.0,Female,Germany,216.89,2021-01-21,Clothing,0
11230,31.0,Male,Australia,278.45,2021-11-12,Sports,3
11231,65.0,Female,UK,190.44,2023-03-15,Electronics,0
11233,32.0,Male,UK,55.75,2023-08-13,Home & Kitchen,2
11234,49.0,Male,Canada,434.8,2022-10-09,Clothing,1
11235,50.0,Female,Germany,136.41,2021-03-24,Books,0
11236,34.0,Other,UK,471.1,2023-12-21,Books,1
11237,41.0,Female,USA,473.91,2020-12-12,Books,1
11240,64.0,Other,Canada,19.1,2022-09-26,Electronics,2
11245,49.0,Other,Canada,228.89,2022-02-02,Home & Kitchen,0
11247,25.0,Female,France,279.92,2020-08-06,Electronics,3
11251,37.0,Male,Australia,328.45,2023-06-23,Sports,3
11252,33.0,Other,Australia,397.75,2021-04-19,Books,1
11253,31.0,Other,France,469.92,2022-12-27,Sports,1
11254,33.0,Other,USA,294.95,2020-02-27,Sports,3
11256,60.0,Other,UK,103.6,2022-09-24,Electronics,2
11257,66.0,Female,USA,208.13,2023-08-31,Beauty,0
11258,68.0,Other,Canada,267.39,2023-01-04,Home & Kitchen,3
11259,50.0,Female,France,272.9,2020-10-29,Clothing,3
11261,29.0,Female,Canada,398.99,2022-01-03,Books,1
11263,35.0,Other,USA,28.39,2022-05-12,Electronics,2
11264,45.0,Male,Australia,178.85,2020-01-02,Clothing,0
11267,47.0,Other,Australia,27.17,2021-12-12,Clothing,2
11269,62.0,Other,France,478.27,2020-01-12,Home & Kitchen,1
11270,32.0,Male,UK,388.01,2021-04-02,Electronics,1
11271,24.0,Female,Canada,32.4,2023-09-09,Sports,2
11273,69.0,Female,France,207.84,2021-06-24,Beauty,0
11274,59.0,Male,France,281.22,2023-01-20,Books,3
11276,55.0,Female,USA,214.71,2023-10-26,Electronics,0
11279,28.0,Female,UK,299.74,2023-01-26,Beauty,3
11282,42.0,Female,UK,220.22,2022-12-18,Beauty,0
11284,41.0,Other,Australia,110.54,2021-01-10,Books,2
11287,39.0,Female,USA,19.43,2021-01-21,Sports,2
11289,50.0,Male,Australia,429.91,2020-07-01,Beauty,1
11290,25.0,Male,France,159.47,2020-11-11,Sports,0
11291,42.0,Other,France,231.19,2023-11-11,Clothing,0
11296,22.0,Male,Australia,177.17,2022-03-22,Clothing,0
11297,42.0,Female,USA,20.69,2022-08-05,Home & Kitchen,2
11301,62.0,Male,Canada,338.83,2020-10-28,Sports,3
11302,69.0,Male,France,99.68,2022-08-07,Home & Kitchen,2
11307,55.0,Other,Germany,53.35,2021-01-06,Beauty,2
11308,31.0,Female,UK,365.39,2021-06-23,Books,3
11309,53.0,Male,UK,64.36,2023-09-15,Beauty,2
11310,35.0,Female,France,400.44,2020-01-09,Books,1
11311,64.0,Male,France,53.34,2020-06-10,Clothing,2
11314,20.0,Male,UK,232.8,2021-10-04,Clothing,0
11315,27.0,Female,Australia,441.93,2021-10-02,Sports,1
11318,64.0,Other,UK,14.24,2023-08-22,Books,2
11319,18.0,Other,Australia,349.55,2021-10-09,Electronics,3
11323,66.0,Female,Germany,355.47,2021-06-04,Sports,3
11324,22.0,Male,France,217.62,2020-10-04,Books,0
11325,24.0,Male,France,260.11,2022-06-24,Beauty,3
11326,36.0,Other,Germany,439.35,2021-05-16,Electronics,1
11327,46.0,Other,France,479.0,2022-09-19,Beauty,1
11328,32.0,Male,USA,280.16,2021-05-10,Clothing,3
11329,52.0,Other,France,157.04,2020-11-18,Beauty,0
11330,64.0,Male,Germany,123.47,2023-05-17,Sports,0
11331,54.0,Female,UK,241.14,2020-01-09,Electronics,0
11332,29.0,Other,UK,151.69,2023-08-19,Electronics,0
11333,47.0,Female,UK,213.31,2023-08-08,Electronics,0
11334,37.0,Male,Germany,418.06,2023-10-09,Books,1
11335,54.0,Male,Germany,238.63,2022-10-22,Sports,0
11336,20.0,Female,USA,322.24,2021-11-03,Electronics,3
11338,58.0,Female,Australia,382.25,2021-02-13,Beauty,1
11342,40.0,Female,France,55.48,2020-04-01,Books,2
11344,38.0,Male,UK,406.43,2022-12-05,Beauty,1
11345,33.0,Female,Australia,134.72,2021-09-16,Books,0
11347,30.0,Other,UK,303.8,2021-03-31,Home & Kitchen,3
11348,45.0,Male,Australia,272.69,2022-07-29,Clothing,3
11349,44.0,Male,Canada,202.79,2023-06-27,Electronics,0
11350,68.0,Female,USA,372.29,2022-02-10,Books,3
11352,34.0,Male,USA,399.29,2021-09-01,Clothing,1
11354,53.0,Male,UK,352.5,2022-05-26,Sports,3
11355,18.0,Female,Germany,472.0,2021-12-07,Electronics,1
11356,35.0,Other,France,143.56,2023-12-06,Home & Kitchen,0
11357,68.0,Male,USA,490.6,2023-12-08,Home & Kitchen,1
11358,26.0,Other,Canada,208.21,2020-10-11,Beauty,0
11362,32.0,Other,UK,155.62,2022-10-20,Beauty,0
11363,60.0,Female,USA,52.5,2020-11-01,Clothing,2
11364,61.0,Female,Australia,93.21,2022-05-06,Books,2
11366,21.0,Male,Australia,26.52,2021-05-29,Beauty,2
11368,41.0,Male,Germany,470.78,2022-03-01,Sports,1
11369,53.0,Female,Canada,474.95,2022-05-24,Clothing,1
11370,68.0,Female,Canada,424.09,2022-02-11,Electronics,1
11371,58.0,Female,Germany,11.01,2020-08-10,Sports,2
11372,27.0,Other,Canada,18.92,2023-07-28,Sports,2
11376,62.0,Other,USA,448.93,2023-05-15,Sports,1
11378,28.0,Other,France,208.05,2023-11-03,Home & Kitchen,0
11379,29.0,Male,Canada,413.09,2021-04-26,Clothing,1
11381,47.0,Other,France,70.65,2020-10-07,Books,2
11383,65.0,Other,Canada,274.14,2023-10-11,Home & Kitchen,3
11384,54.0,Other,USA,55.55,2023-11-09,Books,2
11386,42.0,Other,Australia,130.4,2023-03-06,Books,0
11387,29.0,Female,USA,98.22,2023-04-07,Home & Kitchen,2
11389,42.0,Other,France,27.39,2020-08-17,Beauty,2
11390,28.0,Male,Australia,322.71,2020-07-12,Sports,3
11392,67.0,Other,Canada,120.5,2023-07-23,Books,2
11394,52.0,Other,Germany,33.45,2023-05-23,Beauty,2
11395,69.0,Other,Canada,105.36,2020-07-20,Books,2
11397,66.0,Other,France,7.4,2021-07-29,Sports,2
11403,22.0,Male,France,490.87,2023-03-26,Sports,1
11405,58.0,Other,Australia,334.61,2023-10-11,Beauty,3
11406,52.0,Female,Canada,417.64,2022-11-02,Electronics,1
11407,36.0,Female,UK,478.91,2022-03-28,Sports,1
11410,47.0,Female,Canada,31.65,2020-08-18,Books,2
11413,50.0,Female,Canada,270.78,2021-03-05,Electronics,3
11414,19.0,Other,Australia,291.76,2020-05-24,Clothing,3
11415,31.0,Female,Germany,307.25,2020-06-09,Electronics,3
11416,63.0,Male,Germany,169.45,2022-05-16,Clothing,0
11419,42.0,Female,USA,378.92,2020-03-24,Books,1
11422,43.0,Female,UK,243.97,2020-05-04,Beauty,0
11424,61.0,Male,Germany,127.51,2022-09-11,Books,0
11427,46.0,Other,UK,121.95,2022-04-22,Electronics,2
11428,41.0,Other,Canada,96.8,2021-01-04,Home & Kitchen,2
11429,64.0,Male,USA,383.94,2022-07-18,Clothing,1
11431,36.0,Female,Australia,38.23,2022-08-21,Beauty,2
11433,51.0,Male,France,387.97,2023-10-18,Home & Kitchen,1
11436,27.0,Male,UK,348.97,2023-01-13,Electronics,3
11438,40.0,Other,Germany,425.52,2023-09-22,Books,1
11439,66.0,Male,Germany,417.2,2020-03-19,Beauty,1
11441,45.0,Other,UK,458.58,2021-12-07,Beauty,1
11444,31.0,Other,UK,184.46,2022-08-18,Clothing,0
11445,59.0,Female,Germany,83.5,2023-10-11,Clothing,2
11446,46.0,Other,Australia,408.34,2022-05-21,Books,1
11448,21.0,Female,France,387.76,2023-02-19,Books,1
11449,49.0,Other,USA,149.19,2021-07-23,Electronics,0
11451,66.0,Other,USA,65.91,2021-05-16,Clothing,2
11454,56.0,Other,Germany,29.09,2021-10-26,Clothing,2
11458,32.0,Female,Germany,407.55,2020-08-11,Home & Kitchen,1
11459,30.0,Male,USA,203.03,2020-08-14,Beauty,0
11460,19.0,Female,Canada,218.17,2022-09-14,Home & Kitchen,0
11463,62.0,Female,France,236.64,2022-01-31,Home & Kitchen,0
11464,41.0,Other,USA,473.23,2021-12-02,Beauty,1
11466,39.0,Other,Germany,274.86,2021-04-12,Beauty,3
11467,32.0,Female,UK,230.7,2020-01-28,Electronics,0
11468,27.0,Female,Germany,405.04,2023-05-31,Clothing,1
11469,58.0,Other,France,342.06,2022-09-10,Electronics,3
11472,69.0,Female,Australia,476.41,2020-02-07,Clothing,1
11473,45.0,Other,Germany,443.69,2023-09-22,Clothing,1
11474,18.0,Other,UK,428.35,2023-02-06,Home & Kitchen,1
11475,34.0,Female,France,198.82,2023-10-19,Books,0
11476,48.0,Male,Germany,196.18,2023-03-02,Electronics,0
11477,61.0,Female,France,371.9,2023-09-25,Sports,3
11478,27.0,Female,France,46.46,2021-05-24,Sports,2
11479,54.0,Other,USA,164.5,2020-06-11,Electronics,0
11483,55.0,Other,USA,240.84,2020-02-23,Home & Kitchen,0
11484,56.0,Male,Australia,147.85,2023-03-23,Clothing,0
11486,23.0,Female,UK,426.05,2022-05-26,Sports,1
11487,57.0,Female,UK,392.42,2023-12-21,Home & Kitchen,1
11488,29.0,Female,USA,78.78,2022-01-19,Clothing,2
11490,61.0,Female,France,110.92,2021-12-28,Clothing,2
11493,32.0,Other,Australia,217.04,2021-09-28,Home & Kitchen,0
11494,48.0,Other,Germany,141.93,2020-12-07,Electronics,0
11496,58.0,Female,Canada,71.83,2020-06-10,Clothing,2
11498,27.0,Male,France,76.24,2020-02-09,Sports,2
11499,65.0,Male,France,172.47,2022-03-08,Sports,0
11502,47.0,Female,Canada,180.63,2020-01-25,Sports,0
11504,20.0,Male,Australia,359.08,2023-08-01,Clothing,3
11505,67.0,Female,Canada,24.12,2020-03-07,Clothing,2
11507,32.0,Other,USA,452.79,2020-10-29,Electronics,1
11511,29.0,Other,France,134.09,2020-04-14,Beauty,0
11512,21.0,Female,Canada,330.72,2021-10-18,Electronics,3
11515,56.0,Other,France,18.09,2023-05-20,Beauty,2
11516,59.0,Male,Germany,327.11,2021-08-24,Clothing,3
11520,57.0,Other,France,336.96,2023-08-11,Sports,3
11523,41.0,Female,Australia,92.27,2020-01-17,Beauty,2
11525,43.0,Female,France,296.81,2021-03-18,Home & Kitchen,3
11526,47.0,Female,France,230.49,2023-10-10,Sports,0
11527,50.0,Other,France,135.36,2022-10-13,Beauty,0
11530,66.0,Male,Australia,145.39,2021-01-26,Beauty,0
11531,67.0,Other,France,32.18,2020-01-30,Books,2
11533,35.0,Female,France,461.83,2021-02-04,Electronics,1
11534,24.0,Male,France,97.86,2020-05-02,Clothing,2
11535,67.0,Other,Germany,105.96,2020-02-20,Sports,2
11536,43.0,Other,USA,301.99,2022-07-08,Beauty,3
11538,23.0,Male,Australia,92.1,2020-03-14,Clothing,2
11539,47.0,Other,Canada,81.36,2023-11-03,Clothing,2
11541,40.0,Female,USA,431.24,2023-10-23,Clothing,1
11543,39.0,Other,Canada,476.96,2022-11-09,Electronics,1
11544,59.0,Female,France,87.09,2020-07-23,Home & Kitchen,2
11545,60.0,Female,Canada,233.0,2021-06-24,Clothing,0
11547,26.0,Female,Australia,110.71,2022-11-22,Home & Kitchen,2
11548,48.0,Male,USA,343.91,2020-05-31,Sports,3
11550,26.0,Male,Australia,218.26,2022-04-25,Clothing,0
11552,20.0,Female,UK,236.51,2021-05-22,Clothing,0
11553,52.0,Female,Canada,410.91,2021-01-09,Clothing,1
11554,50.0,Other,Germany,465.61,2022-09-15,Beauty,1
11555,38.0,Male,Canada,296.49,2021-06-17,Books,3
11556,48.0,Female,France,153.79,2020-05-30,Beauty,0
11557,69.0,Other,USA,389.72,2020-08-05,Home & Kitchen,1
11558,51.0,Male,Canada,89.39,2020-10-08,Electronics,2
11560,52.0,Other,Australia,261.77,2021-10-23,Home & Kitchen,3
11561,32.0,Male,USA,325.13,2023-05-03,Home & Kitchen,3
11562,49.0,Other,USA,418.32,2023-12-20,Electronics,1
11564,62.0,Other,UK,437.3,2022-12-23,Clothing,1
11565,38.0,Male,USA,494.41,2020-06-21,Clothing,1
11566,50.0,Male,Canada,240.47,2021-12-04,Clothing,0
11569,36.0,Female,France,323.84,2023-03-29,Clothing,3
11570,50.0,Other,USA,256.09,2023-12-24,Sports,3
11571,45.0,Other,Australia,318.89,2020-02-20,Sports,3
11572,48.0,Other,France,443.93,2023-05-23,Beauty,1
11573,38.0,Female,UK,87.08,2021-09-11,Beauty,2
11575,32.0,Male,USA,251.77,2020-10-01,Beauty,3
11576,31.0,Female,Germany,490.98,2021-11-18,Beauty,1
11578,60.0,Other,France,493.35,2021-08-06,Home & Kitchen,1
11579,32.0,Other,Australia,484.01,2020-12-27,Home & Kitchen,1
11580,23.0,Female,Germany,149.84,2021-02-03,Electronics,0
11583,54.0,Male,Australia,229.76,2023-01-12,Sports,0
11584,37.0,Female,Canada,204.05,2020-08-14,Books,0
11587,43.0,Female,Germany,211.88,2021-08-06,Beauty,0
11591,26.0,Other,France,478.01,2020-12-16,Clothing,1
11593,23.0,Female,Canada,232.16,2023-07-17,Beauty,0
11594,31.0,Female,France,12.61,2022-06-21,Electronics,2
11595,45.0,Other,Australia,421.91,2020-03-04,Home & Kitchen,1
11596,41.0,Female,USA,50.55,2022-08-07,Electronics,2
11599,29.0,Female,France,207.6,2022-06-15,Clothing,0
11601,36.0,Male,Australia,429.63,2021-08-03,Beauty,1
11602,38.0,Male,UK,190.37,2020-02-01,Sports,0
11603,44.0,Female,Germany,134.47,2020-01-01,Beauty,0
11604,36.0,Female,Australia,88.91,2021-12-06,Sports,2
11606,43.0,Male,France,129.87,2021-12-16,Sports,0
11608,45.0,Male,UK,161.99,2020-05-31,Books,0
11609,63.0,Male,Australia,177.15,2023-10-16,Clothing,0
11610,35.0,Male,Canada,128.31,2021-01-04,Sports,0
11612,53.0,Other,UK,85.25,2022-04-28,Clothing,2
11613,59.0,Female,Australia,163.25,2020-09-14,Sports,0
11615,34.0,Other,Australia,111.73,2022-08-22,Beauty,2
11616,21.0,Female,Canada,473.82,2023-01-31,Books,1
11617,61.0,Male,France,249.0,2021-10-07,Electronics,3
11619,46.0,Male,USA,471.82,2021-07-31,Beauty,1
11620,21.0,Other,Canada,231.06,2023-07-11,Beauty,0
11623,48.0,Female,UK,169.99,2022-05-12,Books,0
11624,20.0,Female,Canada,353.3,2021-10-09,Sports,3
11625,64.0,Other,Canada,66.36,2021-08-29,Beauty,2
11626,19.0,Female,Germany,287.38,2021-05-19,Electronics,3
11627,42.0,Other,Germany,348.29,2021-01-12,Electronics,3
11628,66.0,Male,Germany,5.91,2020-12-10,Clothing,2
11629,23.0,Female,Australia,419.6,2023-05-14,Home & Kitchen,1
11631,25.0,Female,Canada,127.23,2022-03-21,Clothing,0
11632,52.0,Male,Germany,481.95,2023-06-10,Sports,1
11633,44.0,Other,Canada,45.12,2020-03-03,Electronics,2
11634,42.0,Female,UK,413.84,2022-04-28,Books,1
11636,18.0,Other,Canada,301.2,2022-02-18,Home & Kitchen,3
11637,65.0,Male,France,292.93,2023-09-25,Beauty,3
11642,54.0,Male,France,169.54,2023-01-10,Electronics,0
11644,32.0,Female,USA,119.98,2021-04-12,Electronics,2
11645,25.0,Male,Australia,371.74,2023-10-29,Home & Kitchen,3
11647,67.0,Male,Australia,63.3,2023-03-26,Beauty,2
11648,36.0,Female,Canada,286.88,2020-03-19,Clothing,3
11649,64.0,Female,USA,187.59,2023-08-13,Home & Kitchen,0
11650,43.0,Male,Germany,118.05,2023-06-13,Electronics,2
11652,27.0,Female,Australia,32.06,2022-09-26,Clothing,2
11654,31.0,Male,France,240.28,2022-12-06,Books,0
11655,66.0,Male,Canada,287.21,2021-06-12,Electronics,3
11656,58.0,Male,Canada,102.81,2022-06-15,Electronics,2
11657,36.0,Female,Australia,436.24,2023-12-09,Home & Kitchen,1
11661,24.0,Male,USA,439.03,2023-07-08,Electronics,1
11664,69.0,Female,USA,170.18,2022-09-27,Home & Kitchen,0
11665,56.0,Other,USA,121.83,2021-06-20,Sports,2
11666,41.0,Male,UK,82.53,2020-06-11,Sports,2
11667,51.0,Other,France,121.29,2023-02-05,Sports,2
11669,65.0,Male,UK,483.87,2020-08-30,Clothing,1
11670,62.0,Male,UK,323.4,2020-10-29,Clothing,3
11671,57.0,Female,UK,87.65,2022-08-20,Sports,2
11673,55.0,Male,UK,96.39,2020-11-15,Sports,2
11674,58.0,Female,UK,304.98,2022-11-11,Books,3
11675,53.0,Other,Canada,174.0,2022-08-22,Electronics,0
11676,44.0,Other,Canada,101.82,2021-05-04,Beauty,2
11678,22.0,Female,Canada,339.17,2022-04-21,Books,3
11681,24.0,Male,USA,411.56,2023-02-27,Beauty,1
11684,32.0,Male,France,477.26,2022-01-09,Sports,1
11685,63.0,Other,Germany,111.18,2023-10-26,Books,2
11687,28.0,Male,Australia,456.16,2022-04-08,Clothing,1
11688,62.0,Female,USA,427.35,2020-09-17,Beauty,1
11690,39.0,Female,Germany,465.32,2022-04-28,Beauty,1
11691,45.0,Male,USA,10.03,2021-03-25,Beauty,2
11693,46.0,Male,Canada,143.01,2020-07-01,Home & Kitchen,0
11694,26.0,Female,USA,98.39,2021-01-10,Clothing,2
11696,21.0,Male,USA,449.06,2021-06-09,Sports,1
11697,66.0,Female,UK,394.02,2020-02-01,Home & Kitchen,1
11698,63.0,Male,Australia,483.7,2020-02-13,Books,1
11699,35.0,Male,UK,272.79,2023-10-03,Books,3
11700,60.0,Male,Australia,257.73,2022-06-04,Books,3
11701,33.0,Male,Australia,11.45,2020-04-25,Home & Kitchen,2
11702,50.0,Other,Germany,94.4,2021-01-06,Beauty,2
11704,56.0,Other,Canada,377.52,2021-03-17,Home & Kitchen,1
11706,26.0,Male,Australia,145.22,2022-10-24,Electronics,0
11707,48.0,Female,UK,357.67,2023-10-26,Electronics,3
11708,45.0,Female,France,415.12,2022-10-05,Books,1
11709,20.0,Male,USA,190.53,2020-08-25,Sports,0
11711,42.0,Female,Australia,221.45,2023-09-16,Electronics,0
11713,19.0,Male,USA,8.3,2022-07-03,Electronics,2
11714,41.0,Other,France,210.1,2022-02-10,Home & Kitchen,0
11715,31.0,Female,France,135.54,2022-08-12,Home & Kitchen,0
11716,65.0,Male,USA,425.62,2023-11-20,Books,1
11719,67.0,Male,USA,371.43,2021-04-25,Books,3
11725,44.0,Other,Australia,323.41,2023-03-12,Clothing,3
11726,56.0,Other,Germany,413.5,2021-08-07,Beauty,1
11730,21.0,Female,USA,26.53,2020-05-09,Electronics,2
11731,46.0,Other,UK,396.49,2021-05-31,Books,1
11735,63.0,Male,France,225.2,2021-09-09,Beauty,0
11738,27.0,Female,Canada,492.39,2021-05-26,Beauty,1
11739,34.0,Female,France,408.86,2021-06-16,Electronics,1
11744,38.0,Other,Germany,30.27,2022-05-04,Clothing,2
11745,30.0,Other,Germany,452.33,2022-07-22,Clothing,1
11746,26.0,Male,USA,260.92,2020-05-15,Books,3
11747,28.0,Male,USA,274.85,2022-11-22,Sports,3
11748,28.0,Female,Canada,11.79,2022-11-18,Sports,2
11749,23.0,Male,Australia,54.53,2023-10-06,Sports,2
11750,18.0,Female,USA,389.81,2022-12-16,Sports,1
11751,23.0,Female,USA,220.3,2022-09-16,Books,0
11753,39.0,Other,Canada,349.36,2021-03-20,Clothing,3
11754,48.0,Other,Australia,475.05,2023-10-25,Clothing,1
11755,39.0,Other,France,143.28,2021-01-05,Books,0
11758,44.0,Male,UK,136.06,2022-07-10,Beauty,0
11762,64.0,Male,USA,49.47,2020-09-14,Electronics,2
11763,22.0,Other,Canada,18.03,2021-03-14,Beauty,2
11764,53.0,Male,Australia,112.92,2021-08-24,Clothing,2
11765,49.0,Male,Canada,367.58,2020-01-18,Clothing,3
11767,24.0,Female,Canada,455.93,2021-05-26,Sports,1
11768,59.0,Male,Germany,327.56,2023-04-16,Beauty,3
11769,65.0,Female,France,431.73,2020-07-27,Electronics,1
11771,67.0,Male,UK,491.86,2020-08-22,Beauty,1
11772,34.0,Male,Australia,341.35,2023-03-04,Beauty,3
11773,47.0,Female,Germany,181.7,2023-05-17,Electronics,0
11774,38.0,Other,Australia,110.21,2020-07-29,Electronics,2
11775,30.0,Female,France,433.93,2020-09-29,Beauty,1
11776,18.0,Other,Germany,162.46,2023-03-29,Home & Kitchen,0
11777,18.0,Female,France,26.96,2020-05-23,Electronics,2
11778,64.0,Female,UK,142.94,2022-01-03,Electronics,0
11780,55.0,Male,France,163.27,2021-05-16,Home & Kitchen,0
11781,42.0,Other,USA,308.57,2021-03-19,Clothing,3
11782,43.0,Male,France,252.71,2023-01-14,Sports,3
11783,30.0,Male,Germany,356.87,2020-06-28,Clothing,3
11784,45.0,Female,USA,170.25,2022-10-13,Beauty,0
11787,58.0,Female,France,399.65,2020-06-27,Sports,1
11788,47.0,Female,USA,53.51,2020-10-25,Electronics,2
11789,66.0,Other,Australia,400.07,2023-09-11,Home & Kitchen,1
11790,65.0,Other,France,110.25,2022-01-24,Beauty,2
11791,25.0,Other,USA,340.81,2020-01-09,Beauty,3
11793,64.0,Female,Canada,53.64,2020-07-10,Home & Kitchen,2
11794,18.0,Other,UK,334.6,2023-01-18,Electronics,3
